	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_drug	genelabels
11069	HNRNPA1P20	0.00920302320435363	0	0.0402700208476133	0	1	NA	NA	
11070	HNRNPA1P21	0.0033968246434318	0	0.0402700193375594	0	1	NA	NA	
11071	HNRNPA1P23	0.00398312001876362	0	0.0402700193188964	0	1	NA	NA	
11072	HNRNPA1P27	0.00478824515603578	0	0.0402700193343087	0	1	NA	NA	
11073	HNRNPA1P3	0.290810228373845	0.0214899555807072	0.180134951734108	0.226831315943249	0.820554911719254	NA	NA	
11074	HNRNPA1P33	0.0259165126688646	-0.00256171721269647	0.0402700290460701	-0.00954382493355286	0.992385245032499	NA	NA	
11075	HNRNPA1P35	0.00531666837741764	0	0.0402700201194476	0	1	NA	NA	
11076	HNRNPA1P37	0.010094179706712	-0.00124880033669791	0.040270021625724	0.00394157721181775	0.996855084540731	NA	NA	
11077	HNRNPA1P40	1.85361654036314	-0.163280012396031	0.226694101781724	-0.559672635510686	0.575702750723627	NA	NA	
11078	HNRNPA1P41	0.00874077868154235	0	0.0402700217905711	0	1	NA	NA	
11079	HNRNPA1P42	0.00816181243259124	0	0.0402700217514709	0	1	NA	NA	
11080	HNRNPA1P43	0.0119912723474666	0	0.0402700208763667	0	1	NA	NA	
11081	HNRNPA1P45	0.00354753409713052	0	0.0402700199846222	0	1	NA	NA	
11082	HNRNPA1P48	16.2663670888143	0.0915222906174775	0.177395432015681	0.605525236443488	0.544830061666345	NA	NA	
11083	HNRNPA1P50	0.0045569940212165	-0.00147034728335753	0.0402700192982651	0.00573471159699981	0.995424387235743	NA	NA	
11084	HNRNPA1P54	13.9650044167952	-0.134809763162206	0.193784863378321	-0.705746316267333	0.480345912225168	NA	NA	
11085	HNRNPA1P55	0.0183140529202522	-0.000756984670946101	0.0402700279781503	0.0039439292892394	0.996853207869057	NA	NA	
11086	HNRNPA1P59	0.00679680398095809	0	0.0402700200905352	0	1	NA	NA	
11087	HNRNPA1P6	0.43428985178679	0.0598103838756972	0.229419164863456	-0.250165358363727	0.802459473663703	NA	NA	
11088	HNRNPA1P63	0.00996344075463918	0	0.0402700201008848	0	1	NA	NA	
11089	HNRNPA1P67	0.0068693337233419	0	0.0402700200905352	0	1	NA	NA	
11090	HNRNPA1P68	0.0158142162897044	0	0.0402700217994724	0	1	NA	NA	
11091	HNRNPA1P7	0.00560591977706957	0	0.0402700193188964	0	1	NA	NA	
11092	HNRNPA1P76	0.047064550595052	-0.00116829285038592	0.0402700310463717	0.00832089938049406	0.993360959464012	NA	NA	
11093	HNRNPA1P8	0.0113958238951257	0	0.0402700218040547	0	1	NA	NA	
11094	HNRNPA1P9	0.00901047731246335	0	0.0402700209051285	0	1	NA	NA	
11095	HNRNPA3P1	0.0550312895716569	-0.00151403100055357	0.0402700449080487	0.0596399333576621	0.952442412738363	NA	NA	
11096	HNRNPA3P10	0.0681066361556628	-0.00182157371521145	0.0402700516486026	0.0569467165066283	0.954587640275861	NA	NA	
11097	HNRNPA3P11	0.00412109393611048	-0.000208579464689636	0.0402700193188964	0.0678615813805757	0.945895821836397	NA	NA	
11098	HNRNPA3P12	0.0653793448112253	-0.000818660191026449	0.0402700458666016	0.0587954340812654	0.953115045246451	NA	NA	
11099	HNRNPA3P13	0.0201399556518298	0	0.0402700237568428	0	1	NA	NA	
11100	HNRNPA3P14	0.0108770512248086	-0.00115225152966055	0.0402700228015691	0.009330806964675	0.992555201212153	NA	NA	
11101	HNRNPA3P15	0.00402221306792321	0	0.040270019348612	0	1	NA	NA	
11102	HNRNPA3P2	0.00608552583590194	0	0.0402700201379996	0	1	NA	NA	
11103	HNRNPA3P3	0.453757662801318	-0.19256279211096	0.228332700989831	-0.844031129281412	0.398652010715465	NA	NA	
11104	HNRNPA3P4	0.124446282995847	-0.00225300946487172	0.0402701543347913	-0.016016614925006	0.987221136601814	NA	NA	
11105	HNRNPA3P5	0.107436324271402	0.000459376197730022	0.0402701064870384	-0.00953347034236222	0.992393506425101	NA	NA	
11106	HNRNPA3P6	3.21512011278111	-0.408605146738197	0.217917154946442	-2.25279532902732	0.0242720568528553	NA	NA	
11107	HNRNPA3P7	0.00518556021530883	-0.00147007568135744	0.0402700193112579	0.00393924287840052	0.996856947054865	NA	NA	
11108	HNRNPA3P9	0.0163638348985667	-0.000913782912428799	0.0402700257406884	0.0129277899441901	0.989685403308256	NA	NA	
11109	HNRNPCL1	0.00348558926034252	0	0.0402700193375594	0	1	NA	NA	
11110	HNRNPCP1	0.0655155356978929	-0.000111500606397599	0.0402700474954901	0.00118794059526078	0.999052160762823	NA	NA	
11111	HNRNPCP2	0.0126632814507003	0	0.0402700218312572	0	1	NA	NA	
11112	HNRNPCP3	0.0116891252564026	-0.00139065532493039	0.0402700201118528	0.00394080530602518	0.996855700427662	NA	NA	
11113	HNRNPCP4	0.0173228194431391	-0.0012319424645946	0.0402700217561099	0.00388917373877595	0.996896896142308	NA	NA	
11114	HNRNPCP8	0.00801630189229611	0	0.040270020876383	0	1	NA	NA	
11115	HNRNPCP9	0.00361257213532055	0	0.0402700193375594	0	1	NA	NA	
11116	HNRNPDP1	0.021094282211778	-0.00225365975576091	0.0402700246653584	0.00208089155236434	0.998339689955884	NA	NA	
11117	HNRNPH1P3	0.00816574542057292	0	0.0402700208763667	0	1	NA	NA	
11118	HNRNPKP3	0.0126322510347373	0	0.0402700238211627	0	1	NA	NA	
11119	HNRNPKP4	0.0198278897372547	-0.00091372716918212	0.0402700257874954	0.00753791743465818	0.993985669014248	NA	NA	
11120	HNRNPLL	2.41358527241538	-0.295748957888858	0.222193234975731	-1.10826695784128	0.267746541024736	NA	NA	
11121	HNRNPMP1	0.0169356989443472	0	0.0402700237044017	0	1	NA	NA	
11122	HNRNPRP1	0.0304466287361831	-0.00239949086347295	0.040270031349492	-0.0113574378896401	0.990938270472187	NA	NA	
11123	HNRNPUL1	22.4775849730733	-0.301524825998833	0.18699714940196	-1.55484457805439	0.119983089413303	NA	NA	
11124	HNRNPUL2	9.31131628344128	-0.0776454734044497	0.212748766662516	-0.502948125764568	0.615000743961223	NA	NA	
11125	HNRNPUL2-BSCL2	3.73090477965917	-0.376356242771703	0.218395995504506	-1.69652069928442	0.0897873135311101	NA	NA	
11126	HOGA1	1.5541120858315	0.0904460924464238	0.231412775806529	0.772204725114809	0.439993183407558	NA	NA	
11127	HOMER1	2.44215628295902	0.409188361857675	0.232459763007863	1.27932377802167	0.200783062640724	NA	NA	
11128	HOMER2	5.60524205043227	-0.192120133171217	0.221845428148191	-0.424193590828701	0.671424634597949	NA	NA	
11129	HOMER3	5.63683465806265	0.348836772585617	0.221053035792333	1.46897561817377	0.14183940253213	NA	NA	
11130	HOMEZ	1.68952839147658	-0.189462621023056	0.220669884586202	-0.568143518325492	0.569937519965623	NA	NA	
11131	HOOK1	0.115878658008146	-0.000299903042263472	0.040270167285372	0.00115281241696011	0.99908018897474	NA	NA	
11132	HOOK2	7.72646931429556	-0.265069215009545	0.216509184528585	-1.19228784712873	0.233148398078087	NA	NA	
11133	HOOK3	21.2227237633216	-0.162473924313079	0.179343296142153	-1.0981469143159	0.272140342387615	NA	NA	
11134	HOPX	1.75014242987624	0.0184088390118486	0.226467254407959	0.518936228032711	0.603805213189724	NA	NA	
11135	HORMAD1	0.0120777637289838	0	0.0402700217935927	0	1	NA	NA	
11136	HOXA10	0.0354736966386865	-0.00420614189423443	0.0402700323531536	-0.0236289496302494	0.981148580128626	NA	NA	
11137	HOXA13	0.0859550670775132	-0.000813102997659139	0.0402700632764441	0.00302680674149515	0.997584961320014	NA	NA	
11138	HOXA3	0.00878556608452306	-0.0019395178576544	0.0402700208428158	-0.0023587616009201	0.998117982281193	NA	NA	
11139	HOXA5	0.506320289166121	-0.121874616647581	0.229886388969585	-0.366275426087128	0.714159564576201	NA	NA	
11140	HOXA6	0.0232651839464256	0	0.040270026760083	0	1	NA	NA	
11141	HOXB13	0.140863439032902	-0.000428756043402367	0.0416161674551666	0.00300774979631438	0.997600166493136	NA	NA	
11142	HOXB2	0.0240350596295022	-0.000931758305267116	0.0402700255523125	0.00933530317317902	0.992551613913046	NA	NA	
11143	HOXB3	0.593269679117737	0.0757992798863872	0.228971597473831	0.063764485951529	0.949157756792032	NA	NA	
11144	HOXB4	0.132528223819896	-0.00132201525658201	0.0402701115318807	0.00219409156060871	0.998249369623403	NA	NA	
11145	HOXB5	0.12617018584682	-0.00187947918078717	0.0402701155236646	0.0398562106253914	0.968207762200465	NA	NA	
11146	HOXB6	0.200989663674881	-0.0292434714017339	0.124821342767069	0.103992944141062	0.917174947970682	NA	NA	
11147	HOXB7	1.06851161947175	0.0613014844520548	0.227820092640989	-1.01891124766732	0.308245103395063	NA	NA	
11148	HOXB8	0.0189190859441388	-0.00154493775393484	0.0402700257147878	0.00842317411595207	0.993279358891448	NA	NA	
11149	HOXB9	1.20673926669199	0.0159948018155752	0.226271293516318	0.558923011889874	0.576214263644139	NA	NA	
11150	HOXC11	0.00867844612120188	-0.00123187061778508	0.0402700218216798	0.00393997788365421	0.996856360610072	NA	NA	
11151	HOXC4	0.0381497841123766	-0.000911424019481161	0.040270034744291	-0.00240064383513084	0.998084565187767	NA	NA	
11152	HOXC5	0.771458749946646	-0.0234188126716289	0.225454661277467	0.39288976165325	0.694400903802325	NA	NA	
11153	HOXC6	0.3568657285863	0.176452534791219	0.219642136062016	-0.176044483788832	0.86025899513457	NA	NA	
11154	HOXC8	0.109504473341062	-0.00459810526860021	0.0402701045552283	-0.0333541240551051	0.973392192988979	NA	NA	
11155	HOXC9	0.213526603446507	-0.0137252647190014	0.14470746251116	-0.133306484097281	0.893950999802483	NA	NA	
11156	HOXD1	0.581736978723349	-0.0122451807065653	0.22782645913478	-0.265673385112457	0.790490762558352	NA	NA	
11157	HOXD10	0.0149756025430747	0	0.04027002181596	0	1	NA	NA	
11158	HOXD3	0.133897225863276	-0.000321675239671516	0.0594827323473586	-0.0445838835810775	0.964438988924787	NA	NA	
11159	HOXD4	0.516292257465244	0.00952308541930209	0.229373813613922	-0.359654251910215	0.719105707405902	NA	NA	
11160	HP	0.934335221529733	-0.165309161911767	0.222479533882481	-0.633151527810731	0.526634695885381	NA	NA	
11161	HPCA	0.337225975790798	-0.0876751382387934	0.205806759169762	-0.314816094989906	0.752901290625414	NA	NA	
11162	HPD	0.00802737671228222	-0.00131134013851745	0.0402700208923467	0.00394040034480083	0.996856023537462	NA	NA	
11163	HPDL	0.0144327636129521	0	0.0402700238142226	0	1	NA	NA	
11164	HPF1	12.581580427974	-0.113749320821195	0.199627681000872	-0.571821529223641	0.567442890225704	NA	NA	
11165	HPGD	0.336060181385689	-0.208132426685522	0.214916035920141	-0.634302935622823	0.525883141053881	NA	NA	
11166	HPGDS	0.0153777936484896	-0.0011522070583592	0.0402700227623757	0.00394286322862926	0.996854058455745	NA	NA	
11167	HPN	0.113626257479959	0.000223055866247066	0.0402700967288944	-0.00593566787110527	0.995264050057227	NA	NA	
11168	HPR	0.0055743658524065	0	0.0402700193375594	0	1	NA	NA	
11169	HPS1	9.85537120524307	-0.280845111129036	0.212211778105342	-1.11543452799129	0.264664260288636	NA	NA	
11170	HPS3	1.23195356563475	-0.147183081779448	0.224087234818092	-1.07745384369867	0.281277560516028	NA	NA	
11171	HPS4	5.77337157655279	0.218898053385581	0.221842417482831	1.00944206316651	0.312762674121043	NA	NA	
11172	HPS5	4.68778747517697	0.00795088516309784	0.225034346454093	-0.0492265287390176	0.960738770013889	NA	NA	
11173	HPS6	1.48036085905831	-0.123123087578378	0.225162777685882	-0.241913730841926	0.808847010417613	NA	NA	
11174	HPSE	3.4971737498827	0.0662047991551636	0.227299335241671	0.865213138671936	0.386921815340636	NA	NA	
11175	HPX	0.0343605998614375	0	0.0402700291660235	0	1	NA	NA	
11176	HR	0.00366702731863881	0	0.0402700193188964	0	1	NA	NA	
11177	HRASLS	0.36592942038289	0.069391571633389	0.211285824995132	-0.263420973849351	0.792226126507828	NA	NA	
11178	HRASLS2	0.0775828991918562	-0.000227567527801991	0.0402700618480901	-0.00150159140454798	0.998801903851917	NA	NA	
11179	HRC	0.0162731523625048	0	0.0402700227719639	0	1	NA	NA	
11180	HRCT1	0.195024111902994	-0.0335952054584106	0.131372360679593	0.100623488264621	0.919849350398802	NA	NA	
11181	HRG	2.17764243978668	0.0348196773810797	0.226104719494593	-0.66793254805533	0.504176649911574	NA	NA	
11182	HRH1	8.3717459970802	-0.0839145387936067	0.215040388311824	-0.427037266118251	0.669352184651298	NA	NA	
11183	HRH2	0.025869900058099	0	0.0402700237363259	0	1	NA	NA	
11184	HRH4	0.859225641052342	0.0408612565057076	0.225544764287126	0.241403527627015	0.809242378939818	NA	NA	
11185	HRK	1.78412085542828	0.084713101698419	0.226593608239841	0.284813041126658	0.775787380478597	NA	NA	
11186	HRNR	0.083059041512692	-0.00142498306120894	0.0402700636677539	-0.00690493497614428	0.99449070276805	NA	NA	
11187	HS1BP3	2.7003783840012	0.242163918564244	0.226277849253642	0.980743831524774	0.326719083122269	NA	NA	
11188	HS2ST1	2.46147387631391	-0.287011748600982	0.220610266519501	-1.03564743044482	0.300366655778333	NA	NA	
11189	HS3ST2	0.0985630284660636	-0.00329379439152645	0.040270083134028	-0.0124678026078735	0.990052390512227	NA	NA	
11190	HS3ST3A1	0.0324477582547652	-0.00177057387421486	0.0402700314385699	0.00206554516719851	0.998351934573357	NA	NA	
11191	HS3ST3B1	5.30015230996854	0.0294896477712188	0.222499302472601	0.420608978537252	0.674040636355932	NA	NA	
11192	HS3ST5	0.0977323952293747	0.000520106140237659	0.0402700851248773	-0.00150240449644981	0.998801255099174	NA	NA	
11193	HS6ST1	1.25257623862906	-0.239895935949545	0.219425102898594	-0.152850360762715	0.878516282167531	NA	NA	
11194	HS6ST3	0.226000358542632	0.00845593659618697	0.144689719398394	-0.0899925435957483	0.928293140135335	NA	NA	
11195	HSBP1L1	3.41130971457578	-0.0216683652890134	0.225987572542009	-1.0487555835958	0.294290624769179	NA	NA	
11196	HSBP1P1	0.00365798930863447	0	0.0402700193375594	0	1	NA	NA	
11197	HSBP1P2	0.00525979471607531	0	0.0402700201194476	0	1	NA	NA	
11198	HSCB	5.86662356365407	0.00818443782975306	0.221844667097639	-0.0376208828898449	0.969989957568385	NA	NA	
11199	HSD11B1	4.9561205295827	0.00530512475979602	0.224512323395726	0.0226821485764363	0.981903815545415	NA	NA	
11200	HSD11B1L	1.54959463148491	-0.370428170581969	0.219781363196753	-1.17077426186882	0.241689526013107	NA	NA	
11201	HSD11B2	0.0386267035067172	-0.0005943466541924	0.0402700303020676	0.00394694581158784	0.996850801051181	NA	NA	
11202	HSD17B1	3.80839902171721	0.000356139703322977	0.225486718580951	0.163548204743312	0.870086822144935	NA	NA	
11203	HSD17B10	19.2124492249756	0.0667750813535971	0.177349732114235	0.432948083248807	0.665052487050399	NA	NA	
11204	HSD17B12	10.801229651249	-0.051669738925344	0.206655032243061	-0.426600223810967	0.669670534688632	NA	NA	
11205	HSD17B13	2.52259096783977	-0.173656991419091	0.222679076103507	-0.872116103292487	0.383145042033313	NA	NA	
11206	HSD17B14	0.0114302545253125	0	0.0402700227336247	0	1	NA	NA	
11207	HSD17B2	3.5094061984402	-0.135667282040064	0.224291032714382	-1.30196528148277	0.19292825427728	NA	NA	
11208	HSD17B3	0.18001316540536	-0.0210771953423847	0.0917683336136065	-0.120652864421875	0.903965994896708	NA	NA	
11209	HSD17B4	7.5905655313851	-0.152597234241836	0.217119262526539	-0.903182759975347	0.36642890615545	NA	NA	
11210	HSD17B6	0.284344106382606	0.106662966960577	0.209356446802588	0.558390717946168	0.576577609719374	NA	NA	
11211	HSD17B7	5.21717416931909	-0.202732403635172	0.222089713109209	-0.495548584426883	0.620212935934209	NA	NA	
11212	HSD17B7P1	0.00914040756814035	0	0.0402700208969714	0	1	NA	NA	
11213	HSD17B7P2	2.51216803344012	-0.319899828405746	0.224079090359791	-1.48597095566724	0.137286803579854	NA	NA	
11214	HSD3B1	0.00790860867685621	0	0.0402700209051285	0	1	NA	NA	
11215	HSD3B7	5.57624474327385	-0.003171809934657	0.223482418114524	-0.0609197764515063	0.951423099365884	NA	NA	
11216	HSD3BP4	0.0141886165784664	0	0.0402700208866787	0	1	NA	NA	
11217	HSD3BP5	0.0259635806111455	-0.000913505833611425	0.040270025688411	0.00394434186060875	0.996852878687292	NA	NA	
11218	HSDL1	1.76930271046182	-0.384315038640057	0.218541910738704	-1.88109464089003	0.059959045885448	NA	NA	
11219	HSDL2	8.12084876674618	-0.0719428755661361	0.215237365968105	-0.533424990366281	0.593739422212097	NA	NA	
11220	HSF1	4.84756489467425	-0.19635931380092	0.223344098977255	-0.936559050322414	0.348985424356981	NA	NA	
11221	HSF2	2.64679578935752	0.339509384153952	0.233716225896945	0.883255572901911	0.377098201760262	NA	NA	
11222	HSF2BP	1.61747019559473	-0.0903920149142129	0.222210075727218	-0.862870667761397	0.388208579548406	NA	NA	
11223	HSF4	0.336921223791222	0.183427326327706	0.211122919737081	0.411702924051786	0.680557181513113	NA	NA	
11224	HSFX1	0.0194357809916232	-0.00146193420573309	0.040270026791831	0.010215052986229	0.991849708678244	NA	NA	
11225	HSFX2	0.0194357809916232	-0.00146193420573309	0.040270026791831	0.010215052986229	0.991849708678244	NA	NA	
11226	HSFX3	0.115303554100654	-0.000230607308588428	0.0402701031162232	0.0499946437489165	0.96012665665512	NA	NA	
11227	HSFX4	0.031444463085414	-0.00106279115660014	0.0402700325785493	0.00839974807367746	0.993298049507682	NA	NA	
11228	HSFY1	0.105467503608972	-0.000944381932255724	0.0402700780497275	-0.00319656422987164	0.997449515096857	NA	NA	
11229	HSFY2	0.105467503608972	-0.000944381932255724	0.0402700780497275	-0.00319656422987164	0.997449515096857	NA	NA	
11230	HSH2D	2.12272630992457	-0.0186635451204255	0.226357926148267	-0.53919784080321	0.589750350064741	NA	NA	
11231	HSP90AA2P	5.48816247738644	-0.0156518316093996	0.221651417060039	-0.125653494034767	0.900006216372242	NA	NA	
11232	HSP90AA4P	0.21181696287446	0.00556949717297336	0.158024554266564	-0.0787425764864601	0.93723737945776	NA	NA	
11233	HSP90AA5P	0.0711980919101722	-0.00209570998895925	0.0402700624597839	0.00288626807423875	0.997697094462636	NA	NA	
11234	HSP90AB2P	15.2976310385982	0.375662716102421	0.224950309315494	1.29459205701297	0.195460993900913	NA	NA	
11235	HSP90AB6P	0.043063207553414	-0.00114283810104809	0.0402700313386098	0.00303700415151757	0.997576825001394	NA	NA	
11236	HSP90AB7P	1.61114316842654	-0.117391795830432	0.223622014664192	-0.212337245085447	0.831843940474926	NA	NA	
11237	HSP90B2P	0.367281741942532	0.081881365514285	0.217404519908098	0.586949009222384	0.557237953199521	NA	NA	
11238	HSP90B3P	0.0531833838836719	-0.00192060588768247	0.040270038163445	-0.00416390547534808	0.996677693708998	NA	NA	
11239	HSPA12A	1.2303722294111	0.104194005984349	0.229021172533582	-0.318255020830215	0.750291500017778	NA	NA	
11240	HSPA13	5.03676887027449	0.456238384237107	0.221576748367178	2.26422135018428	0.0235605040802901	NA	NA	
11241	HSPA14	12.8656425476366	-0.0793920496285552	0.198632002281422	-0.533521978917087	0.593672300698919	NA	NA	
11242	HSPA1A	0.0417722746862842	0	0.0402700325028441	0	1	NA	NA	
11243	HSPA1B	0.756709694079082	0.478339580118722	0.231123571597316	1.19840643630957	0.230758828001117	NA	NA	
11244	HSPA2	2.15857145956	0.0574736435807921	0.226711890953735	-0.595618791656294	0.55142992007175	NA	NA	
11245	HSPA4L	13.5208214814372	0.268972541865118	0.193188813301483	1.35226645477356	0.176290091457388	NA	NA	
11246	HSPA6	0.0860650803438972	-0.000678464148415285	0.0402700489027858	-0.00864385522985529	0.993103287249123	NA	NA	
11247	HSPA8P1	0.0101295946149305	0	0.0402700201065275	0	1	NA	NA	
11248	HSPA8P14	0.0112929454793196	-0.00115206203408584	0.0402700228117534	0.00933384612537938	0.992552776418342	NA	NA	
11249	HSPA8P16	0.00810427293575409	-0.00185981020409069	0.0402700218223568	0.00303323550669361	0.997579831931064	NA	NA	
11250	HSPA8P19	0.0112523727861319	-0.00147008673169649	0.0402700193008396	0.00931654469945598	0.992566580358763	NA	NA	
11251	HSPA8P3	0.02228190111944	-0.00083404290946914	0.0402700267599448	0.003941260012911	0.996855337626876	NA	NA	
11252	HSPA8P4	0.00284420067392596	0	0.0402700185325203	0	1	NA	NA	
11253	HSPA8P5	0.019876093411237	-0.00107265979118075	0.0402700237534937	0.00394315235406583	0.996853827768817	NA	NA	
11254	HSPA9P1	0.241113734873131	-0.0646474791284959	0.158032341457163	0.0680817802990253	0.945720533915672	NA	NA	
11255	HSPB1	16.039792364749	-0.0716356141286762	0.184846228447446	-0.509290971599622	0.610548285355499	NA	NA	
11256	HSPB1P1	0.0114575628217705	-0.00115248572651661	0.0402700227522092	0.00393871399209764	0.996857369041807	NA	NA	
11257	HSPB1P2	0.00658657756447358	0	0.0402700201379996	0	1	NA	NA	
11258	HSPB2-C11orf52	0.0571825912418978	-0.000807232698291198	0.0402700461187421	0.0552579473528166	0.955932964099719	NA	NA	
11259	HSPB6	0.0106132344768691	0	0.0402700227822452	0	1	NA	NA	
11260	HSPB8	0.553583994379585	-0.144771722946808	0.227803478515665	-1.28903628834719	0.197385471139152	NA	NA	
11261	HSPB9	0.255747474325329	0.0257601486558631	0.151351749692992	-0.0849098169971068	0.932333087140349	NA	NA	
11262	HSPBAP1	2.20697489062102	-0.0872856936216465	0.226510166233598	-0.781425263912311	0.434552416924901	NA	NA	
11263	HSPBP1	5.52858747024062	0.157075288347339	0.221969742355784	0.781466166438564	0.4345283684454	NA	NA	
11264	HSPD1P1	2.21241314095847	0.129472561965637	0.231201344140695	0.7246349183338	0.468676031207124	NA	NA	
11265	HSPD1P11	0.106649049972836	-0.00112676154021719	0.040270072435975	-0.00512048650491533	0.995914460727322	NA	NA	
11266	HSPD1P12	0.0331249560539808	0	0.0402700290528982	0	1	NA	NA	
11267	HSPD1P15	0.0055053825663736	0	0.0402700193375594	0	1	NA	NA	
11268	HSPD1P4	0.900839863575777	-0.115017847482909	0.230824279475221	0.216258093262271	0.828786572849037	NA	NA	
11269	HSPD1P5	1.05552909733153	-0.0322515264074398	0.226998127671406	-0.926770949112651	0.354045471349295	NA	NA	
11270	HSPD1P6	0.597050586389996	-0.180945002711123	0.228406824141539	-0.0294243370752233	0.976526163026546	NA	NA	
11271	HSPD1P7	0.026004515423942	-0.00154658285581223	0.0402700256046399	-0.00235343033046034	0.998122236007775	NA	NA	
11272	HSPD1P8	0.0106844621226939	0	0.0402700208763667	0	1	NA	NA	
11273	HSPD1P9	0.0182732349940825	-0.00107299416168403	0.0402700237626194	0.000348316718625679	0.999722083473559	NA	NA	
11274	HSPE1-MOB4	0.468750305778418	-0.0755637334391489	0.229431353156836	-0.0649779927167968	0.948191522485469	NA	NA	
11275	HSPE1P1	0.0085047588061893	-0.00193940019950753	0.0402700208663351	-0.00235724180951363	0.99811919489592	NA	NA	
11276	HSPE1P10	0.575357734510123	0.167796959165124	0.230066732023043	0.703923809503363	0.481480223024273	NA	NA	
11277	HSPE1P13	0.00573844545858161	0	0.0402700201090952	0	1	NA	NA	
11278	HSPE1P18	0.0172182481190404	-0.00115207318446164	0.0402700228015277	0.00932713069894991	0.99255813432018	NA	NA	
11279	HSPE1P2	0.284443113438027	-0.070061270185314	0.196581257395149	-0.417771286293218	0.676114346449956	NA	NA	
11280	HSPE1P25	0.0197815319561577	-0.00107290008879775	0.0402700236981171	0.00932930729464886	0.992556397723634	NA	NA	
11281	HSPE1P27	0.0471356202850132	-0.000836627344044261	0.0402700357557197	0.00124065945270114	0.999010097231425	NA	NA	
11282	HSPE1P3	0.979768227906618	0.0916992017524606	0.23008292865928	-0.253927283596297	0.799551736192454	NA	NA	
11283	HSPE1P4	0.500584952793025	-0.101388594333814	0.229399061147755	-1.03424589354862	0.301021224156024	NA	NA	
11284	HSPE1P5	0.0131521435591896	0	0.0402700193375594	0	1	NA	NA	
11285	HSPE1P6	0.0653780129193868	-0.00201403257034917	0.0402700471299135	-0.00867496606816333	0.993078465322223	NA	NA	
11286	HSPE1P7	0.0207327960269197	-0.000913639569231428	0.0402700256499253	0.00933239317257092	0.992553935656465	NA	NA	
11287	HSPE1P8	0.0144313524837523	-0.00123204258969872	0.0402700218184457	0.0111154759844332	0.991131315953034	NA	NA	
11288	HSPE1P9	0.0342555309433947	0	0.0402700338434481	0	1	NA	NA	
11289	HSPG2	2.0273377742487	-0.108165643986741	0.222651609713697	-0.153642637268376	0.877891516385169	NA	NA	
11290	HSPH1	12.6968078883102	0.00984264046890403	0.202163049666234	-0.126757657391335	0.899132209833093	NA	NA	
11291	HTATIP2	13.3001668148404	0.125180654038674	0.190658686013226	0.691570092763516	0.489207348664822	NA	NA	
11292	HTATSF1	22.4058250223015	-0.108973607740845	0.173548995227472	-0.523144230461952	0.600873887711646	NA	NA	
11293	HTD2	6.63186544843332	0.00261946545638808	0.219996602251114	-0.198440096422778	0.842700748745838	NA	NA	
11294	HTN1	3.45574086834888	-0.295138159947709	0.223995406875906	-1.48888058165208	0.136518817820278	NA	NA	
11295	HTN3	0.354344933888076	0.0169336701366577	0.216935790271123	-0.270192097208187	0.787012472190638	NA	NA	
11296	HTR1D	0.979573439854151	-0.0742130286239088	0.226413833468473	-0.223317329549937	0.823288540775764	NA	NA	
11297	HTR1DP1	0.0110772330313474	-0.00123217007459964	0.0402700218545597	0.00753440958370062	0.99398846779489	NA	NA	
11298	HTR1F	0.0500316909124325	-0.00215996773607666	0.0402700348221198	-0.0167439928538758	0.986640850850012	NA	NA	
11299	HTR2A	0.206241609817968	0.0201369328416491	0.124821978662015	0.321158286223578	0.748090441781647	NA	NA	
11300	HTR2B	0.0521737638499318	-0.00050344265397162	0.0402700406316933	0.00844092421238319	0.993265196867018	NA	NA	
11301	HTR3B	0.66970301220764	-0.0945616695859364	0.228681855465204	-0.910080749799141	0.36277992583537	NA	NA	
11302	HTR3C	0.0224861332486051	0	0.0402700277395485	0	1	NA	NA	
11303	HTR5BP	0.0541259813286294	-0.0020797193520339	0.040270035847547	-0.0042167867670505	0.996635500913232	NA	NA	
11304	HTR7	0.806340914313388	-0.175717097629656	0.223645975663235	-0.980020060647814	0.327076216436187	NA	NA	
11305	HTR7P1	1.20535037102113	0.105332985689693	0.22875420428069	0.891246617141974	0.372796880380988	NA	NA	
11306	HTRA1	4.62431475013031	-0.0529665389149841	0.222839193164553	0.177562746152593	0.859066383808797	NA	NA	
11307	HTRA2	3.71838549951268	0.384328550300329	0.228616691499907	1.45571487893219	0.145471455007178	NA	NA	
11308	HTRA3	0.192496376091847	0.0107231088202779	0.124825330609713	0.126715628992629	0.899165475409087	NA	NA	
11309	HTRA4	0.155500954274156	0.000619701845575763	0.0675402456079571	0.00498754852117464	0.996020528537357	NA	NA	
11310	HTT	3.40981543623124	-0.175251568289936	0.223009133815857	-0.769068508722935	0.441852641665011	NA	NA	
11311	HUNK	1.08700597747179	0.160735674590023	0.229854670962879	1.07711923083757	0.281427002721326	NA	NA	
11312	HUS1	7.82315093112417	-0.158172228824263	0.215107830912761	-0.622690342575182	0.533488030222697	NA	NA	
11313	HUS1B	0.0430611837054025	-0.000269789360969403	0.0402700348682058	0.0606650306575863	0.951625981856575	NA	NA	
11314	HUWE1	17.2463673033276	0.0917491258495142	0.202035327056842	-0.000369421596853724	0.999705244218148	NA	NA	
11315	HVCN1	1.24695116902802	-0.462631311179927	0.218514761360387	-2.26027162204849	0.0238043980964977	NA	NA	
11316	HYAL1	0.412388022462902	0.140664265909513	0.225812888832217	-0.04075072455931	0.96749462280314	NA	NA	
